,canonical_smiles,standard_value,bioactivity_binary,bioactivity_binary_class,bioactivity_multiclass,mol_wt,log_p,proton_donors,proton_acceptors
4139,CCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,5.5,active,1,active,683.984,1.067600000000005,9.0,9.0
4140,CCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,5.0,active,1,active,683.984,1.067600000000005,9.0,9.0
4141,CCCCCCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,4.5,active,1,active,625.944,3.404300000000007,7.0,7.0
4142,CCCCCCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,6.5,active,1,active,625.944,3.404300000000007,7.0,7.0
4143,CCCCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,5.5,active,1,active,597.89,2.6241000000000065,7.0,7.0
4144,CCCCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,4.0,active,1,active,597.89,2.6241000000000065,7.0,7.0
4145,CCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,3.25,active,1,active,569.836,1.8439000000000065,7.0,7.0
4146,CCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,2.5,active,1,active,569.836,1.8439000000000065,7.0,7.0
4147,CCCCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,6.5,active,1,active,712.038,1.8478000000000072,9.0,9.0
4148,CCCCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,10.0,active,1,active,712.038,1.8478000000000072,9.0,9.0
4149,CCCCCCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,10.0,active,1,active,740.092,2.628000000000009,9.0,9.0
4150,CCCCCCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,12.5,active,1,active,740.092,2.628000000000009,9.0,9.0
4151,CCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,8.25,active,1,active,798.132,0.29129999999998946,11.0,11.0
4152,CCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,6.5,active,1,active,798.132,0.29129999999998946,11.0,11.0
4153,CCCCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,12.5,active,1,active,826.186,1.0714999999999932,11.0,11.0
4154,CCCCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,9.5,active,1,active,826.186,1.0714999999999932,11.0,11.0
4155,CCCCCCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,10.0,active,1,active,854.24,1.8516999999999955,11.0,11.0
4156,CCCCCCCCCCCCCCCCCC(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O,7.5,active,1,active,854.24,1.8516999999999955,11.0,11.0
4157,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,256.0,inactive,0,intermediate,471.685,6.445800000000008,2.0,3.0
4158,OC(c1ccccc1)(c1ccccc1)C1CCN(Cc2ccc(-c3ccccc3)cc2)CC1,256.0,inactive,0,intermediate,433.595,6.501700000000007,1.0,2.0
4159,OC(c1ccccc1)(c1ccccc1)C1CCN(CCCOc2ccc(-c3ccccc3)cc2)CC1,128.0,inactive,0,intermediate,477.648,6.770600000000008,1.0,3.0
4160,CCCCCCc1ccc(-c2c[nH]c(N)n2)cc1,100000.0,inactive,0,inactive,243.354,3.7817000000000016,2.0,2.0
4161,Nc1ncc(-c2ccc(NC(=O)c3cc(F)cc(F)c3)cc2)[nH]1,200000.0,inactive,0,inactive,314.295,3.189400000000001,3.0,3.0
4162,CCCCCc1ccc(C(=O)Nc2ccc(-c3cnc(N)[nH]3)cc2)cc1,200000.0,inactive,0,inactive,348.45,4.643900000000002,3.0,3.0
4163,CCCCCC(=O)Nc1cccc(-c2c[nH]c(N)n2)c1,100000.0,inactive,0,inactive,272.352,3.1777000000000006,3.0,3.0
4164,CCCCCCC(=O)Nc1ccc(-c2cnc(N)[nH]2)cc1,200000.0,inactive,0,inactive,286.379,3.5678,3.0,3.0
4165,Nc1ncc(-c2ccc(NC(=O)/C=C/c3ccccc3)cc2)[nH]1,100000.0,inactive,0,inactive,304.353,3.3108000000000013,3.0,3.0
4166,Cl.Nc1nc(-c2ccc(NC(=O)c3ccc(F)cc3)cc2)c[nH]1,200000.0,inactive,0,inactive,332.766,3.472100000000001,3.0,3.0
4167,Cl.Nc1nc(-c2ccc(NC(=O)c3cccc(F)c3)cc2)c[nH]1,200000.0,inactive,0,inactive,332.766,3.472100000000001,3.0,3.0
4168,Cl.Nc1nc(-c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)c[nH]1,200000.0,inactive,0,inactive,349.221,3.9864000000000015,3.0,3.0
4169,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2)c[nH]1,50000.0,inactive,0,inactive,383.666,4.639800000000001,3.0,3.0
4170,Cl.Nc1nc(-c2ccc(NC(=O)c3c(F)c(F)c(F)c(F)c3F)cc2)c[nH]1,200000.0,inactive,0,inactive,404.726,4.028500000000001,3.0,3.0
4171,Cl.Nc1nc(-c2ccc(NC(=O)c3c(Cl)cc(Cl)cc3Cl)cc2)c[nH]1,100000.0,inactive,0,inactive,418.111,5.2932000000000015,3.0,3.0
4172,Cl.Nc1nc(-c2ccc(NC(=O)c3ccccc3F)cc2)c[nH]1,200000.0,inactive,0,inactive,332.766,3.472100000000001,3.0,3.0
4173,Cl.Nc1nc(-c2ccc(NC(=O)c3ccc(Br)cc3)cc2)c[nH]1,200000.0,inactive,0,inactive,393.672,4.095500000000002,3.0,3.0
4174,Cl.Nc1nc(-c2ccc(NC(=O)c3cccc(Br)c3)cc2)c[nH]1,200000.0,inactive,0,inactive,393.672,4.095500000000002,3.0,3.0
4175,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(F)c(F)c(F)c3)cc2)c[nH]1,100000.0,inactive,0,inactive,368.746,3.750300000000001,3.0,3.0
4176,Cl.Nc1nc(-c2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)c[nH]1,50000.0,inactive,0,inactive,382.773,4.351800000000002,3.0,3.0
4177,Cl.Nc1nc(-c2ccc(NC(=O)c3ccc(C(F)(F)F)c(F)c3)cc2)c[nH]1,25000.0,inactive,0,inactive,400.763,4.490900000000002,3.0,3.0
4178,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2)c[nH]1,50000.0,inactive,0,inactive,383.666,4.639800000000001,3.0,3.0
4179,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2)c[nH]1,200000.0,inactive,0,inactive,383.666,4.639800000000001,3.0,3.0
4180,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,32.0,active,1,intermediate,383.47,-0.3079999999999994,3.0,6.0
4181,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,16.0,active,1,active,299.352,-0.17602999999999924,4.0,5.0
4182,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2)c[nH]1,32.0,active,1,intermediate,383.666,4.639800000000001,3.0,3.0
4183,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2)c[nH]1,16.0,active,1,active,383.666,4.639800000000001,3.0,3.0
4184,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2)c[nH]1,8.0,active,1,active,383.666,4.639800000000001,3.0,3.0
4185,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2)c[nH]1,0.5,active,1,active,383.666,4.639800000000001,3.0,3.0
4186,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,156.0,inactive,0,intermediate,331.347,1.5833,2.0,5.0
4187,C[C@H]1COC2(CCN(C3=NC(=O)c4cc(C(F)(F)F)cc([N+](=O)[O-])c4S3(=O)=O)CC2)O1,200000.0,inactive,0,inactive,463.39,2.1245000000000003,0.0,8.0
4188,C[C@H]1COC2(CCN(c3nc(=O)c4cc(C(F)(F)F)cc([N+](=O)[O-])c4[s+]3[O-])CC2)O1,200000.0,inactive,0,inactive,447.391,2.9814000000000016,0.0,8.0
4189,C[C@H]1COC2(CCN(c3nc(=O)c4cc(C(F)(F)F)cc([N+](=O)[O-])c4s3)CC2)O1,200000.0,inactive,0,inactive,431.392,3.3153000000000015,0.0,8.0
4190,CC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NC1(C(=O)NCC(=O)NC2(C(=O)N[C@@H](CCCCN)C(=O)NC3(C(=O)NCC(=O)NC4(C(=O)N[C@@H](Cc5ccccc5)C(=O)NC5(C(=O)NCC(=O)NC6(C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)NC7(C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)CCCCC7)CCCCC6)CCCCC5)CCCCC4)CCCCC3)CCCCC2)CCCCC1,10900.0,inactive,0,inactive,2283.929,-0.055899999999858174,27.0,27.0
4191,COc1ccc2ncc(F)c(C[C@H](O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,0.5,active,1,active,509.538,2.2783999999999995,3.0,9.0
4192,O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,2.0,active,1,active,507.522,1.7243999999999997,3.0,9.0
4193,O=C1COc2ccc(CNC34CCC(C[C@@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,32.0,active,1,intermediate,507.522,1.7243999999999997,3.0,9.0
4194,O=C1COc2ccc(CNC34CCC(CC5Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,0.5,active,1,active,491.523,2.6204,2.0,8.0
4195,O=C1COc2ccc(CNC34CCC(CC5Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,8.0,active,1,active,491.523,2.6204,2.0,8.0
4196,O=C1COc2ccc(CNC34CCC(CC5Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,0.5,active,1,active,491.523,2.6204,2.0,8.0
4197,O=C1COc2ccc(CNC34CCC(CC5(F)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,1.0,active,1,active,509.513,2.7016,2.0,8.0
4198,CO[C@@]1(CC23CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC2)CO3)Cn2c(=O)ccc3ncc(F)c1c32,16.0,active,1,active,521.549,2.3785000000000007,2.0,9.0
4199,CO[C@]1(CC23CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC2)CO3)Cn2c(=O)ccc3ncc(F)c1c32,32.0,active,1,intermediate,521.549,2.3785000000000007,2.0,9.0
4200,O=C1COc2ccc(CNC34CCC(C[C@]5(O)CN6C(=O)CCc7ncc(F)c5c76)(CC3)OC4)nc2N1,32.0,active,1,intermediate,509.538,1.6886999999999992,3.0,8.0
4201,O=C1COc2ccc(CNC34CCC(C[C@@]5(O)CN6C(=O)CCc7ncc(F)c5c76)(CC3)OC4)nc2N1,32.0,active,1,intermediate,509.538,1.6886999999999992,3.0,8.0
4202,O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)c(F)cc7ncc(F)c5c76)(CC3)OC4)nc2N1,4.0,active,1,active,525.512,1.8634999999999988,3.0,9.0
4203,O=C1COc2ccc(CNC34CCC(C[C@@]5(O)Cn6c(=O)c(F)cc7ncc(F)c5c76)(CC3)OC4)nc2N1,32.0,active,1,intermediate,525.512,1.8634999999999988,3.0,9.0
4204,O=C1COc2ccc(CNC34CCC(CC5(O)Cn6c(=O)c(Cl)cc7ncc(F)c5c76)(CC3)OC4)nc2N1,16.0,active,1,active,541.967,2.3777999999999997,3.0,9.0
4205,Cc1cc(=O)n2c3c(c(F)cnc13)[C@](O)(CC13CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC1)CO3)C2,0.5,active,1,active,521.549,2.0328199999999996,3.0,9.0
4206,Cc1cc(=O)n2c3c(c(F)cnc13)[C@@](O)(CC13CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC1)CO3)C2,2.0,active,1,active,521.549,2.0328199999999996,3.0,9.0
4207,O=C1COc2ccc(CNC34CCC(CC5(O)Cn6c(=O)cc(Cl)c7ncc(F)c5c76)(CC3)OC4)nc2N1,8.0,active,1,active,541.967,2.3777999999999997,3.0,9.0
4208,O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7nc(Cl)c(F)c5c76)(CC3)OC4)nc2N1,32.0,active,1,intermediate,541.967,2.3777999999999997,3.0,9.0
4209,O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(Cl)c5c76)(CC3)OC4)nc2N1,8.0,active,1,active,523.977,2.238699999999999,3.0,9.0
4210,O=C1COc2ccc(CNC34CCC(C[C@@]5(O)Cn6c(=O)ccc7ncc(Cl)c5c76)(CC3)OC4)nc2N1,32.0,active,1,intermediate,523.977,2.238699999999999,3.0,9.0
4211,COc1cnc2ccc(=O)n3c2c1[C@](O)(CC12CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC1)CO2)C3,32.0,active,1,intermediate,519.558,1.5938999999999988,3.0,10.0
4212,COc1cnc2ccc(=O)n3c2c1[C@@](O)(CC12CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC1)CO2)C3,32.0,active,1,intermediate,519.558,1.5938999999999988,3.0,10.0
4213,O=C(Oc1cc(OC(=O)c2cc(O)c(O)c(O)c2)c2ccccc2c1)c1cc(O)c(O)c(O)c1,64.0,inactive,0,intermediate,464.382,3.511800000000002,6.0,10.0
4214,O=C(Oc1cc(OC(=O)c2cc(O)cc(O)c2)c2ccccc2c1)c1cc(O)c(O)c(O)c1,64.0,inactive,0,intermediate,448.383,3.8062000000000014,5.0,9.0
4215,O=C(Oc1cc(OC(=O)c2ccc(O)c(Cl)c2)c2ccccc2c1)c1ccc(O)c(Cl)c1,32.0,active,1,intermediate,469.276,5.996200000000004,2.0,6.0
4216,COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,0.5,active,1,active,493.539,3.3076000000000008,2.0,8.0
4217,COc1ccc2ncc(Cl)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.0,active,1,active,509.994,3.821900000000002,2.0,8.0
4218,COc1ccc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,1,active,475.549,3.1685000000000016,2.0,8.0
4219,COc1ccc2ncc(C#N)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.0,active,1,active,500.559,3.040180000000001,2.0,9.0
4220,COc1ccc2ncc(C(F)(F)F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,1,active,543.546,4.187300000000002,2.0,8.0
4221,COc1ccc2ncc(C(F)F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,1,active,525.556,4.106100000000002,2.0,8.0
4222,COc1ccc2ncc(C)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,1,active,489.576,3.4769200000000016,2.0,8.0
4223,COc1ccc2ncc(CO)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,1,active,505.575,2.660800000000001,3.0,9.0
4224,COc1ccc2ncc(C(N)=O)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,32.0,active,1,intermediate,518.574,2.2673999999999994,3.0,9.0
4225,COc1ccc2ncc(S(C)(=O)=O)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,1,active,553.641,2.572,2.0,10.0
4226,COc1ccc2ncc(OC)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,1,active,505.575,3.177100000000001,2.0,9.0
4227,COc1ccc2ncc(O)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,1,active,491.548,2.874100000000001,3.0,9.0
4228,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(O)nc56)(CC3)OC4)nc2N1,2.0,active,1,active,479.512,3.004600000000001,3.0,8.0
4229,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6cccnc56)(CC3)OC4)nc2N1,1.0,active,1,active,463.513,3.2990000000000013,2.0,7.0
4230,Cc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,1,active,477.54,3.607420000000001,2.0,7.0
4231,COC(=O)c1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,1,active,521.549,3.0856000000000012,2.0,9.0
4232,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(C(=O)O)nc56)(CC3)OC4)nc2N1,16.0,active,1,active,507.522,2.9972000000000003,3.0,8.0
4233,N#Cc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.0,active,1,active,488.523,3.170680000000001,2.0,8.0
4234,Nc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,1,active,478.528,2.8812000000000006,3.0,8.0
4235,CN(C)c1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,1,active,506.582,3.365000000000002,2.0,8.0
4236,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(N7CCOCC7)nc56)(CC3)OC4)nc2N1,16.0,active,1,active,548.619,3.135600000000001,2.0,9.0
4237,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(N7CCS(=O)(=O)CC7)nc56)(CC3)OC4)nc2N1,16.0,active,1,active,596.685,2.5337999999999994,2.0,10.0
4238,COc1cc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2nc1OC,8.0,active,1,active,523.565,3.316200000000002,2.0,9.0
4239,COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc2cc1F,1.0,active,1,active,511.529,3.4467000000000017,2.0,8.0
4240,COc1cc(C)c2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,1,active,507.566,3.6160200000000016,2.0,8.0
4241,CCOc1cc(C)c2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,4.0,active,1,active,521.593,4.006120000000002,2.0,8.0
4242,COc1ccc2nc(N3CCNCC3)c(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,1,active,577.661,2.7172,3.0,10.0
4243,COc1ccc2nc(N3CCN(C)CC3)c(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,32.0,active,1,intermediate,591.688,3.059400000000001,2.0,10.0
4244,COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc2cc1C(F)(F)F,8.0,active,1,active,561.536,4.326400000000003,2.0,8.0
4245,Cc1cc(S(C)(=O)=O)nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc12,2.0,active,1,active,555.632,3.0109200000000014,2.0,9.0
4246,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6cc(C(F)(F)F)cnc56)(CC3)OC4)nc2N1,16.0,active,1,active,531.51,4.317800000000003,2.0,7.0
4247,CN(C)c1cnc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc2c1,16.0,active,1,active,506.582,3.365000000000001,2.0,8.0
4248,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6cc(Cl)cnc56)(CC3)OC4)nc2N1,32.0,active,1,intermediate,497.958,3.9524000000000017,2.0,7.0
4249,N#Cc1ccc2ncc(C#N)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,1,active,495.543,2.9032600000000013,2.0,9.0
4250,COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1Cl,32.0,active,1,intermediate,509.994,3.821900000000002,2.0,8.0
4251,COc1cc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2nc1OC,8.0,active,1,active,505.575,3.177100000000002,2.0,9.0
4252,COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1F,2.0,active,1,active,493.539,3.3076000000000016,2.0,8.0
4253,COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1C#N,64.0,inactive,0,intermediate,500.559,3.040180000000001,2.0,9.0
4254,COc1cc(C)c2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,1,active,489.576,3.4769200000000016,2.0,8.0
4255,COc1cc(OC)c2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,1,active,505.575,3.177100000000001,2.0,9.0
4256,COc1cc(CCC23CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC2)CO3)c2nc(OC)ccc2n1,8.0,active,1,active,505.575,3.177100000000002,2.0,9.0
4257,Cc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1C#N,16.0,active,1,active,484.56,3.3400000000000016,2.0,8.0
4258,COc1cc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2nc1C#N,32.0,active,1,intermediate,500.559,3.040180000000001,2.0,9.0
4259,COc1cc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2nc1C(=O)O,16.0,active,1,active,519.558,2.8667000000000007,3.0,9.0
4260,Cc1cc(C#N)nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc12,4.0,active,1,active,484.56,3.3400000000000016,2.0,8.0
4261,Cc1cc(S(C)(=O)=O)nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc12,16.0,active,1,active,537.642,2.8718200000000005,2.0,9.0
4262,CN(C)c1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1C(F)(F)F,8.0,active,1,active,556.589,4.244700000000003,2.0,8.0
4263,CN(C)c1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1F,16.0,active,1,active,506.582,3.365000000000001,2.0,8.0
4264,O=C1COc2ccc(CNC34CCC(CCc5ccnc6ccc(C(F)(F)F)nc56)(CC3)OC4)nc2N1,8.0,active,1,active,513.52,4.178700000000003,2.0,7.0
4265,O=C1COc2ccc(CNC34CCC(CCc5ccnc6cc(C(F)(F)F)cnc56)(CC3)OC4)nc2N1,64.0,inactive,0,intermediate,513.52,4.178700000000003,2.0,7.0
4266,COc1cnc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2c1,64.0,inactive,0,intermediate,475.549,3.1685000000000016,2.0,8.0
4267,O=C1COc2ccc(CNC34CCC(CCc5ccnc6cc(Cl)cnc56)(CC3)OC4)nc2N1,64.0,inactive,0,intermediate,479.968,3.8133000000000026,2.0,7.0
4268,O=C1COc2ccc(CNC34CCC(CCc5ccnc6cc(F)cnc56)(CC3)OC4)nc2N1,16.0,active,1,active,463.513,3.2990000000000013,2.0,7.0
4269,CCOC(=O)c1c(OC)cnc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc12,16.0,active,1,active,547.612,3.345200000000002,2.0,10.0
4270,COc1ccc2ncc(C#N)c(CC(O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,0.5,active,1,active,516.558,2.01098,3.0,10.0
4271,COc1ccc2ncc(C#N)c(CC(O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.0,active,1,active,516.558,2.01098,3.0,10.0
4272,COc1ccc2ncc(F)c(C[C@H](O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,0.5,active,1,active,509.538,2.2783999999999995,3.0,9.0
4273,CCCCCCCN1C(=N)N(CCCC[C@H]2CNC(=N)N2CCc2cccc(C(F)(F)F)c2)C[C@@H]1CCCC,1600.0,inactive,0,inactive,550.758,6.708340000000006,3.0,2.0
4274,CCCC[C@H]1CN(CCCC[C@H]2CNC(=N)N2CCc2cccc(C(F)(F)F)c2)C(=N)N1CCCCC1CCCCC1,1500.0,inactive,0,inactive,590.823,7.4885400000000075,3.0,2.0
4275,CCCCCCCN1C(=N)N(CCCC[C@H]2CNC(=N)N2CCc2cccc(C(F)(F)F)c2)C[C@@H]1CC1CCCCC1,1500.0,inactive,0,inactive,590.823,7.4885400000000075,3.0,2.0
4276,CCCCCCCN1C(=N)N(CCCC[C@H]2CNC(=N)N2CCCCC2CCCCC2)C[C@@H]1CC1CCCCC1,1600.0,inactive,0,inactive,556.928,7.977640000000009,3.0,2.0
4277,CCCCCCCN1C(=N)N(CCCC[C@H]2CNC(=N)N2CCC23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)C[C@@H]1CCCC,1700.0,inactive,0,inactive,540.885,7.0533400000000075,3.0,2.0
4278,O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,2.0,active,1,active,507.522,1.7243999999999997,3.0,9.0
