,index,canonical_smiles,standard_value,bioactivity_binary,bioactivity_binary_class,bioactivity_multiclass
4298,4436,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)OCCS4)(CC1)CO2,4.0,active,1,active
4299,4437,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)SCCO4)(CC1)CO2,2.0,active,1,active
4300,4438,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)OCCS4(=O)=O)(CC1)CO2,32.0,active,1,intermediate
4301,4439,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)S(=O)(=O)CCO4)(CC1)CO2,32.0,active,1,intermediate
4302,4440,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ccc4c(n3)OCCO4)(CC1)CO2,32.0,active,1,intermediate
4303,4441,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(nn3)OCCO4)(CC1)CO2,32.0,active,1,intermediate
4304,4442,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ncc4c(n3)OCCO4)(CC1)CO2,32.0,active,1,intermediate
4305,4443,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ccc4c(c3)OCCO4)(CC1)CO2,4.0,active,1,active
4306,4444,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cc3F)OCCO4)(CC1)CO2,8.0,active,1,active
4307,4445,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cc3Cl)OCCO4)(CC1)CO2,8.0,active,1,active
4308,4446,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ccc4c(c3Cl)OCCO4)(CC1)CO2,32.0,active,1,intermediate
4309,4447,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3c(Cl)cc4c(c3Cl)OCCO4)(CC1)CO2,32.0,active,1,intermediate
4310,4448,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(c(Cl)c3Cl)OCCO4)(CC1)CO2,32.0,active,1,intermediate
4311,4449,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc(Cl)c4c(c3Cl)OCCO4)(CC1)CO2,32.0,active,1,intermediate
4312,4450,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ccc4c(n3)NCCO4)(CC1)CO2,8.0,active,1,active
4313,4451,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ccc4c(n3)OCCN4)(CC1)CO2,32.0,active,1,intermediate
4314,4452,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ccc4c(n3)NCCN4)(CC1)CO2,32.0,active,1,intermediate
4315,4453,CN1CCOc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc21,32.0,active,1,intermediate
4316,4454,CN1CCOc2nc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)ccc21,16.0,active,1,active
4317,4455,CN1CCN(C)c2nc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)ccc21,32.0,active,1,intermediate
4318,4456,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ccc4c(c3)OCO4)(CC1)CO2,4.0,active,1,active
4319,4457,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3ccc4c(c3)OC(F)(F)O4)(CC1)CO2,32.0,active,1,intermediate
4320,4458,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)OCS4)(CC1)CO2,0.5,active,1,active
4321,4459,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)OCCC4)(CC1)CO2,4.0,active,1,active
4322,4460,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NC/C=C/c3c(F)cccc3F)(CC1)CO2,2.0,active,1,active
4323,4461,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NC/C=C/c3cc(F)ccc3F)(CC1)CO2,0.25,active,1,active
4324,4462,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NC/C=C/c3ccc(F)cc3)(CC1)CO2,32.0,active,1,intermediate
4325,4463,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NC/C(F)=C\c3cc(F)ccc3F)(CC1)CO2,16.0,active,1,active
4326,4464,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NC/C(F)=C/c3cc(F)ccc3F)(CC1)CO2,16.0,active,1,active
4327,4465,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NC/C=C/c3ccccc3)(CC1)CO2,4.0,active,1,active
4328,4466,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NC/C=C/c3ccccn3)(CC1)CO2,32.0,active,1,intermediate
4329,4467,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCCCc3cc(F)ccc3F)(CC1)CO2,2.0,active,1,active
4330,4468,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCOc3cc(F)ccc3F)(CC1)CO2,4.0,active,1,active
4331,4469,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc(-c4cccs4)on3)(CC1)CO2,16.0,active,1,active
4332,4470,O=c1cnc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2[nH]1,32.0,active,1,intermediate
4333,4471,COc1ccc2nc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)c(F)cc2n1,16.0,active,1,active
4334,4472,Cn1c(=O)c(CNC23CCC(C[C@]4(O)Cn5c(=O)ccc6ncc(F)c4c65)(CC2)OC3)cc2ccccc21,64.0,inactive,0,intermediate
4335,4473,O=c1[nH]c2c(F)ccc(F)c2cc1CNC12CCC(C[C@]3(O)Cn4c(=O)ccc5ncc(F)c3c54)(CC1)OC2,64.0,inactive,0,intermediate
4336,4474,CCC(CC)CNCC(O)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc21,25000.0,inactive,0,inactive
4337,4475,OC(CNC1CCCCC1)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc21,25000.0,inactive,0,inactive
4338,4476,CC(C)CCNCC(O)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc21,12500.0,inactive,0,inactive
4339,4477,OCC(CO)(CO)NCC(O)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc21,200000.0,inactive,0,inactive
4340,4478,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,2.0,active,1,active
4341,4479,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1.0,active,1,active
4342,4480,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,2.0,active,1,active
4343,4481,CC[C@H]1CCCC[C@@]2(C[C@@H]3CC[C@@H]4[C@H](C(=O)OCCCCCCCCCCCCCCCC(=O)N(CCCN)C[C@@H](O)CCN)[C@]5(CCC[C@@H](C)O5)N=C(N2)N34)O1,2.0,active,1,active
4344,4482,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c5c(c(F)c4C[C@H]3C[C@@H]12)C1NCCC1CN5,32.0,active,1,intermediate
4345,4483,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c5c(c(F)c4C[C@H]3C[C@@H]12)[C@@H]1[C@@H](CCN1C)CN5,8.0,active,1,active
4346,4484,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c5c(c(F)c4C[C@H]3C[C@@H]12)[C@@H]1[C@@H](CCN1C)CN5,2.0,active,1,active
4347,4485,CCN1CC[C@H]2CNc3c(O)c4c(c(F)c3[C@H]21)C[C@H]1C[C@H]2[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C1C4=O,2.0,active,1,active
4348,4486,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c5c(c(F)c4C[C@H]3C[C@@H]12)[C@@H]1[C@@H](CCN1CCO)CN5,32.0,active,1,intermediate
4349,4487,CN(C)CCN1CC[C@H]2CNc3c(O)c4c(c(F)c3[C@H]21)C[C@H]1C[C@H]2[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C1C4=O,32.0,active,1,intermediate
4350,4488,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c5c(c(F)c4C[C@H]3C[C@@H]12)[C@@H]1[C@@H](CCN1CCNCC(F)F)CN5,8.0,active,1,active
4351,4489,CC(=O)N(C)CCN1CCC2CNc3c(O)c4c(c(F)c3C21)C[C@H]1C[C@H]2[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C1C4=O,32.0,active,1,intermediate
4352,4490,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c5c(c(F)c4C[C@H]3C[C@@H]12)[C@H]1NCC[C@@]1(C)CN5,32.0,active,1,intermediate
4353,4491,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c5c(c(F)c4C[C@H]3C[C@@H]12)[C@H]1N(C)CC[C@@]1(C)CN5,8.0,active,1,active
4354,4492,CCCN1CC[C@@]2(C)CNc3c(O)c4c(c(F)c3[C@@H]12)C[C@H]1C[C@H]2[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C1C4=O,16.0,active,1,active
4355,4493,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c5c(c(OC(F)(F)F)c4C[C@H]3C[C@@H]12)C1NCCC1CN5,32.0,active,1,intermediate
4356,4494,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c5c(c(OC(F)(F)F)c4C[C@H]3C[C@@H]12)[C@@H]1[C@@H](CCN1C)CN5,1.0,active,1,active
4357,4495,CC1C[C@H]2CNc3c(O)c4c(c(OC(F)(F)F)c3[C@H]2N1C)C[C@H]1C[C@H]2[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C1C4=O,1.0,active,1,active
4358,4496,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c5c(c(OC(F)(F)F)c4C[C@H]3C[C@@H]12)[C@@H]1[C@H](CN5)CC2CCCN21,16.0,active,1,active
4359,4497,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c5c(c(OC(F)(F)F)c4C[C@H]3C[C@@H]12)[C@@H]1[C@H](CN5)CC2CCCCN21,2.0,active,1,active
4360,4498,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c5c(c(OC(F)(F)F)c4C[C@H]3C[C@@H]12)[C@@H]1[C@H](CN5)CC2COCCN21,16.0,active,1,active
4361,4499,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,32.0,active,1,intermediate
4362,4500,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,8.0,active,1,active
4363,4501,CC(C)(C)CC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,25000.0,inactive,0,inactive
4364,4502,CC(C)(C)OC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,100000.0,inactive,0,inactive
4365,4503,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,240.0,inactive,0,intermediate
4366,4504,CC1=CC(=O)C(C(C)(C)CC(=O)O)=C(C)C1=O,100000.0,inactive,0,inactive
4367,4505,CC1=CC(=O)C(C(C)(C)CC(=O)N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)=C(C)C1=O,390.0,inactive,0,intermediate
4368,4506,CC1=C(N)C(=O)C(C(C)(C)CC(=O)N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)=C(C)C1=O,600.0,inactive,0,inactive
4369,4507,CC1=C(Br)C(=O)C(C(C)(C)CC(=O)N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)=C(C)C1=O,780.0,inactive,0,inactive
4370,4508,COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,0.5,active,1,active
4371,4509,COc1ccc2ncc(F)c(CCC34CCC(NCc5nc6c(cc5Cl)OCC(=O)N6)(CC3)CO4)c2n1,1.0,active,1,active
4372,4510,COc1ccc2ncc(F)c(CCC34CCC(NCc5nc6c(cc5F)OCC(=O)N6)(CC3)CO4)c2n1,0.5,active,1,active
4373,4511,COc1ccc2ncc(F)c(CCC34CCC(NCc5nc6c(cc5OC)OCC(=O)N6)(CC3)CO4)c2n1,8.0,active,1,active
4374,4512,COc1ccc2ncc(F)c(CCC34CCC(NCc5nc6c(cc5C)OCC(=O)N6)(CC3)CO4)c2n1,0.5,active,1,active
4375,4513,COc1ccc2ncc(F)c(CCC34CCC(NCc5cc(C)c6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,4.0,active,1,active
4376,4514,COc1ccc2ncc(F)c(CCC34CCC(NCc5nc6c(c(C)c5C)OCC(=O)N6)(CC3)CO4)c2n1,4.0,active,1,active
4377,4515,CCc1c(CNC23CCC(CCc4c(F)cnc5ccc(OC)nc45)(CC2)OC3)nc2c(c1C)OCC(=O)N2,32.0,active,1,intermediate
4378,4516,COc1ccc2ncc(F)c(CCC34CCC(NCc5nc6c(c(C)c5C(C)C)OCC(=O)N6)(CC3)CO4)c2n1,32.0,active,1,intermediate
4379,4517,C=Cc1c(CNC23CCC(CCc4c(F)cnc5ccc(OC)nc45)(CC2)OC3)nc2c(c1C)OCC(=O)N2,32.0,active,1,intermediate
4380,4518,COc1ccc2ncc(F)c(CCC34CCC(NCc5nc6c(c(C)c5F)OCC(=O)N6)(CC3)CO4)c2n1,32.0,active,1,intermediate
4381,4519,COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)C(C)O6)(CC3)CO4)c2n1,2.0,active,1,active
4382,4520,COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)C(C)O6)(CC3)CO4)c2n1,1.0,active,1,active
4383,4521,COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)C(C)(C)O6)(CC3)CO4)c2n1,2.0,active,1,active
4384,4522,CCOC(=O)C1(C)Oc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC)nc56)(CC3)OC4)nc2NC1=O,16.0,active,1,active
4385,4523,CCOC(=O)C1(C)Oc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC)nc56)(CC3)OC4)nc2NC1=O,8.0,active,1,active
4386,4524,COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)N(C)C(=O)CO6)(CC3)CO4)c2n1,16.0,active,1,active
4387,4525,COc1ccc2ncc(F)c(CCC34CCC(N(C)Cc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,1,active
4388,4526,COC(=O)N(Cc1ccc2c(n1)NC(=O)CO2)C12CCC(CCc3c(F)cnc4ccc(OC)nc34)(CC1)OC2,64.0,inactive,0,intermediate
4389,4527,COc1ccc2ncc(F)c(CCC34CCC(NC(=O)c5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,1,active
4390,4528,COc1ccc2ncc(F)c(CCC34CCC(N(C)C(=O)c5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,4.0,active,1,active
4391,4529,COc1ccc2ncc(F)c(C[C@H](O)C3CCC(NCc4nc5c(cc4F)OCC(=O)N5)CO3)c2n1,1.0,active,1,active
4392,4530,COc1ccc2ncc(F)c(C[C@H](O)C3CCC(NCc4nc5c(cc4OC)OCC(=O)N5)CO3)c2n1,16.0,active,1,active
4393,4531,COc1ccc2ncc(F)c(C[C@H](O)C3CCC(NCc4ccc5c(n4)NC(=O)CO5)CO3)c2n1,2.0,active,1,active
4394,4532,CCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,1,active
4395,4533,CC(C)Oc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,1,active
4396,4534,CC(C)COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,1,active
4397,4535,CC(C)CCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,16.0,active,1,active
4398,4536,C=CCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,1,active
4399,4537,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC7CCC7)nc56)(CC3)OC4)nc2N1,8.0,active,1,active
4400,4538,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCC(F)(F)F)nc56)(CC3)OC4)nc2N1,8.0,active,1,active
4401,4539,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC(F)F)nc56)(CC3)OC4)nc2N1,0.5,active,1,active
4402,4540,COCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,4.0,active,1,active
4403,4541,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCCO)nc56)(CC3)OC4)nc2N1,1.0,active,1,active
4404,4542,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCCCO)nc56)(CC3)OC4)nc2N1,2.0,active,1,active
4405,4543,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCCCCO)nc56)(CC3)OC4)nc2N1,2.0,active,1,active
4406,4544,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCCCCCO)nc56)(CC3)OC4)nc2N1,8.0,active,1,active
4407,4545,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCCOCCO)nc56)(CC3)OC4)nc2N1,16.0,active,1,active
4408,4546,CC(C)(O)CCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,16.0,active,1,active
4409,4547,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCC7(CO)CC7)nc56)(CC3)OC4)nc2N1,4.0,active,1,active
4410,4548,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCC(O)CO)nc56)(CC3)OC4)nc2N1,4.0,active,1,active
4411,4549,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCC(CO)CO)nc56)(CC3)OC4)nc2N1,8.0,active,1,active
4412,4550,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC[C@H]7C[C@H](O)[C@H](O)C7)nc56)(CC3)OC4)nc2N1,8.0,active,1,active
4413,4551,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC[C@@H]7C[C@H](O)[C@H](O)C7)nc56)(CC3)OC4)nc2N1,8.0,active,1,active
4414,4552,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCC7(O)COC7)nc56)(CC3)OC4)nc2N1,4.0,active,1,active
4415,4553,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC7CC(O)CC(O)C7)nc56)(CC3)OC4)nc2N1,32.0,active,1,intermediate
4416,4554,NCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.0,active,1,active
4417,4555,NCCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,1,active
4418,4556,NCCCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,1,active
4419,4557,NCCCCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,4.0,active,1,active
4420,4558,NCC1(COc2ccc3ncc(F)c(CCC45CCC(NCc6ccc7c(n6)NC(=O)CO7)(CC4)CO5)c3n2)CC1,4.0,active,1,active
4421,4559,NC1(COc2ccc3ncc(F)c(CCC45CCC(NCc6ccc7c(n6)NC(=O)CO7)(CC4)CO5)c3n2)CC1,1.0,active,1,active
4422,4560,NC1CC1COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,0.25,active,1,active
4423,4561,NC1COCC1Oc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.0,active,1,active
4424,4562,N[C@H]1COC[C@@H]1Oc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,1,active
4425,4563,N[C@@H]1COC[C@H]1Oc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.0,active,1,active
4426,4564,N[C@@H]1CO[C@H]1COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.0,active,1,active
4427,4565,N[C@H]1CO[C@@H]1COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,0.5,active,1,active
4428,4566,N[C@@H]1CO[C@@H]1COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.0,active,1,active
4429,4567,N[C@H]1CO[C@H]1COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.0,active,1,active
4430,4568,NCC(O)COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,32.0,active,1,intermediate
4431,4569,N[C@H]1C(=O)N[C@@H]1COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,32.0,active,1,intermediate
4432,4570,N[C@@H]1C(=O)NC[C@H]1Oc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,16.0,active,1,active
4433,4571,N#CCCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,1,active
4434,4572,N#CC1(COc2ccc3ncc(F)c(CCC45CCC(NCc6ccc7c(n6)NC(=O)CO7)(CC4)CO5)c3n2)CC1,2.0,active,1,active
4435,4573,CCOC(=O)COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,1,active
4436,4574,O=C(O)COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,16.0,active,1,active
4437,4575,CCOC(=O)CCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0,active,1,active
4438,4576,O=C(O)CCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,16.0,active,1,active
4439,4577,COC(=O)CCCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,4.0,active,1,active
4440,4578,O=C(O)CCCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,16.0,active,1,active
4441,4579,CCOC(=O)C(F)(F)CCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,32.0,active,1,intermediate
4442,4580,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCCC(F)(F)C(=O)O)nc56)(CC3)OC4)nc2N1,16.0,active,1,active
4443,4582,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC[C@H]7C[C@H]7C(=O)O)nc56)(CC3)OC4)nc2N1,32.0,active,1,intermediate
4444,4583,COC(=O)[C@H]1C[C@@H]1COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.0,active,1,active
4445,4584,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC[C@H]7C[C@@H]7C(=O)O)nc56)(CC3)OC4)nc2N1,16.0,active,1,active
4446,4585,COC(=O)C1(COc2ccc3ncc(F)c(CCC45CCC(NCc6ccc7c(n6)NC(=O)CO7)(CC4)CO5)c3n2)CC1,8.0,active,1,active
4447,4586,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCC7(C(=O)O)CC7)nc56)(CC3)OC4)nc2N1,16.0,active,1,active
4448,4587,CN(C)C(=O)COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,16.0,active,1,active
4449,4588,CNC(=O)COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,4.0,active,1,active
4450,4589,NC(=O)C(F)(F)CCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,4.0,active,1,active
4451,4590,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCc7cc(=O)c(O)c[nH]7)nc56)(CC3)OC4)nc2N1,16.0,active,1,active
4452,4591,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCCc7cc(=O)c(O)c[nH]7)nc56)(CC3)OC4)nc2N1,32.0,active,1,intermediate
4453,4592,COc1ccc2ncc(F)c(C[C@H](O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,0.5,active,1,active
